title,text,date,url,label,source,pr_no,company,category
8 Nifty500 stocks with up to 75% upside. Do you own any?,"Analyst forecasts go beyond mere numbers — they offer a strategic lens into future market potential. For investors looking out for the next breakout opportunity, Nifty500 stocks stand out as compelling picks. According to the estimates from Trendlyne, as many as Nifty500 stocks have the potential to deliver significant returns over the coming 12 months. These upside estimates, based on average analyst price targets, offer a data-driven reference point for investors scouting high-return opportunities within the Nifty 500. In this analysis, we highlight eight Nifty 500 stocks tracked by at least five analysts, each carrying an estimated upside of 50% to nearly 80% over the next 12 months. The stock is currently trading at Rs 114. Analysts have set a target price of Rs 203, implying an upside potential of 78%. Of the seven analysts tracking the stock, the consensus recommendation stands at Strong Buy. The stock is presently trading at Rs 476, with analysts assigning a target price of Rs 801. This suggests an upside potential of 68%. Of the 9 analysts covering the stock, the consensus rating stands at Buy. Currently trading at Rs 1,621, the stock has an analyst target price of Rs 2,654, implying an upside potential of 64%. Out of 8 analysts tracking the company, the consensus view is Strong Buy. NCC shares are trading at Rs 149, while analysts have set a target price of Rs 235, reflecting an upside potential of 58%. Among 13 analysts covering the stock, the consensus rating is Buy. At present, the stock is trading at Rs 3,660. Analyst estimates suggest a target price of Rs 5,787, which translates into an upside potential of 58%. Of the 21 analysts tracking the stock, the consensus recommendation is Buy. The stock is currently priced at Rs 226, with a target price of Rs 354 as per analyst estimates—indicating an upside potential of 56%. Among the 7 analysts covering the stock, the consensus rating is Strong Buy. Trading at Rs 1,008, the stock has a target price of Rs 1,5",2026-01-22,https://economictimes.indiatimes.com/markets/stocks/news/8-nifty500-stocks-with-up-to-75-upside-do-you-own-any/slideshow/126463959.cms,neutral,economictimes,,,
"Volatility called Trump has a medicine, but being selective is a must. 7 hospital & healthcare stocks with upside potential of up to 26%","Before you start, please read the headline and long synopsis again. It will help you understand why we have used the word ""selective"". Healthcare is one sector that has seen huge amounts of private equity money flowing in. Many hospital stocks have got listed, and we are probably at a stage where they are a must-have in your portfolio. The question is: Which hospital or healthcare stock? Because, it is the fundamentals that will determine which",2026-01-22,https://economictimes.indiatimes.com/markets/stocks/news/volatility-called-trump-has-a-medicine-but-being-selective-is-a-must-7-hospital-healthcare-stocks-with-upside-potential-of-up-to-26/articleshow/126461694.cms,neutral,economictimes,,,
Ahead of Market: 10 things to watch for stock market action on Monday,"Indian equities closed lower on Friday, with the Sensex and Nifty extending losses for a fifth consecutive session as global trade concerns and political uncertainty in Washington weighed on investor sentiment. An early attempt at a rebound quickly faded, with benchmark indices slipping into the red within minutes of the opening as caution returned across the market.The BSE Sensex fell 604.72 points, or 0.72%, to close at 83,576.24, while the NSE Nifty 50 fell 193.55 points, or 0.75%, to finish the session at 25,683.30.Here's how analysts read the market pulse:In India, the market remains in a consolidation phase due to weak global cues, rising bond yields, and persistent foreign institutional investor outflows, despite a supportive Q3 earnings outlook, said Vinod Nair, head of research at Geojit Investments. He added that domestic risk-off sentiment has intensified due to uncertainty over U.S.-India tariff negotiations and escalating geopolitical tensions.Nair said, “Nevertheless, domestic GDP growth is expected to remain strong, and Q3 results should indicate a recovery led by midcaps, potentially stabilising investor sentiment. Despite these heightened geopolitical headwinds, the market is likely to trade within a range with a mixed bias.”Also read |5 Wall Street moguls who dismissed Bitcoin as a fad — Guess what they’re saying now!Live EventsThe Nifty has extended its decline, slipping further below the 50-day exponential moving average, a sign of mounting weakness, said Rupak De, senior technical analyst at LKP Securities. He added that sustained selling pressure pushed the index to a multi-day low at the close.“Market sentiment appears decisively negative. In the short term, the trend might remain weak, with potential downside towards 25,550–25,500. On the higher end, resistance is placed at 25,850,"" De added further.Also read |Warren Buffett’s biggest investment isn’t Apple, BofA or Coca-Cola — it’s a stock hidden in plain sightMost active stocks in terms of ",2026-01-22,https://economictimes.indiatimes.com/markets/stocks/news/ahead-of-market-10-things-to-watch-for-stock-market-action-on-monday/articleshow/126461456.cms,neutral,economictimes,,,
"Trump tariffs, Q3 earnings among 8 factors to impact D-Street this week","Markets witnesed a sharp sell‑off last week, with benchmark indices ending firmly in the red as weak global cues and elevated uncertainty weighed on sentiment. Selling pressure intensified towards the close, dragging theSensexdown 2.55% to 83,576.24 and theNiftylower by 2.45% to 25,683.30—one of the steepest weekly drops in recent months. Broader markets lagged the frontline indices, reflecting a distinct risk‑off trend.Global developments dominated the market mood. Fresh concerns over sharply higher US tariffs on Indian exports and lingering uncertainty around India–US trade relations triggered risk aversion. Geopolitical tensions involving the US and Venezuela further dampened confidence, while sustained selling by foreign institutional investors kept FIIs net sellers in equities throughout the week.Here are the factors that could shape market direction in the upcoming week:1.Q3 earnings: The coming week marks the start of the earnings season, with giants likeTCS,Infosys,Wipro,Reliance Industries,HDFC BankandICICI Bank, among others, reporting their results for the third quarter of FY26.2.Macroeconomic calendar: The Street is set to witness a busy macroeconomic calendar. Investors will closely track India’s CPI inflation, WPI inflation, trade balance, and foreign exchange reserves data for cues on inflation trends and external stability.Live Events3.Trump tariffs: Globally, markets will keenly watch developments around the US Supreme Court verdict on the legality of Trump-era tariffs, which could act as a key sentiment driver.4.Geopolitical developments: Ongoing geopolitical developments will also remain on investors’ radar.5.FII activity: On Friday, foreign institutional investors (FIIs) recorded net sales of Rs 3,609 crore in the Indian equities, while domestic institutional investors (DIIs) were net buyers at Rs 5,341.01 crore.6.Currency movements: Rupee weakened, pressured by weakness in domestic equity markets and continued FII selling. Volatility in the doll",2026-01-22,https://economictimes.indiatimes.com/markets/stocks/news/trump-tariffs-q3-earnings-among-8-factors-to-impact-d-street-this-week/articleshow/126461224.cms,neutral,economictimes,,,
ICICI Lombard alerts exchanges after employee shares draft Q3 results on WhatsApp,"ICICI LombardGeneral Insurance disclosed a corporate governance lapse after draft, unaudited December-quarter financial information was inadvertently shared on a senior employee’s personal WhatsApp status, prompting the insurer to inform stock exchanges as a precaution.ICICI Lombardsaid in a regulatory filing that a “designated person” accidentally posted certain information relating to the unaudited draft financial results for the quarter and nine months ended December 2025 on their personal WhatsApp status at about 5:44 pm on January 9. The post was taken down within an hour after the lapse was identified, the company added.The insurer stated that the figures shared were in draft form and remain subject to change as the audit process for the period is still ongoing. ""Though this information is in draft form and subject to changes during the ongoing audit, as a precautionary measure and in compliance with good corporate governance practices, the Company is reporting this incident to the Stock Exchanges,"" ICICI Lombard said in a statement.Cautioning investors, ICICI Lombard said thatrelianceon any information related to its financial results should not be made unless it is formally disclosed following approval by the board of directors. However, it did not disclose the nature or quantum of the draft figures that were shared, nor did it indicate whether the information was viewed by others before being deleted.In recent days, such disclosures have sparked concerns about internal controls and the safeguarding of unpublished price-sensitive information (UPSI) amid the widespread use of informal messaging platforms.Live EventsThe incident follows a similar disclosure byHatsun AgroProduct earlier this month. The dairy products maker had informed stock exchanges that draft, unaudited financial information for the December quarter was inadvertently shared by one of its key managerial personnel on a personal WhatsApp status.According to Hatsun Agro's regulatory filing, the ",2026-01-22,https://economictimes.indiatimes.com/markets/stocks/news/icici-lombard-alerts-exchanges-after-employee-shares-draft-q3-results-on-whatsapp/articleshow/126461114.cms,neutral,economictimes,,,
How 2026 is shaping up for Indian investors? Gurmeet Chadha shares his asset class view,"As the global macroeconomic landscape shifts, investors may be looking to rebalance portfolios for the year ahead. From equities to precious metals and bonds, the asset allocation strategy for 2026 is already taking shape.Gurmeet Chadha, Managing Partner and Chief Investment Officer at Complete Circle Consultants, has shared a snapshot of how different asset classes are expected to perform, based on recent interactions with senior portfolio managers, investors, and promoters.Chadha’s insights come at a time when multiple triggers, from domestic policy actions to global developments, are likely to influence market sentiment. His outlook provides a nuanced view on where opportunities and caution zones lie, helping investors align their strategies across Indian and global equities, bonds, and commodities.— connectgurmeet (@connectgurmeet)Indian equities: A constructive setupAccording to Chadha, Indian equities may be better positioned in 2026, especially following interest rate cuts and tax reforms. He notes that markets typically respond well to such structural moves, albeit with a lag.Live Events“Valuations have seen both price and time correction, making the setup for 2026 relatively constructive,” he said. Among the key triggers he identifies are the EU-India Free Trade Agreement, the Union Budget, and corporate earnings.Precious metals: Caution advised on silverChadha advises caution in the precious metals segment, particularly with silver. He suggests that investors maintain a balanced exposure, recommending a 5–10% allocation in gold and silver combined.“Be cautious, especially on silver. Don’t go overboard,” he remarked, pointing to the heightened volatility in the space.Global equities and AI trade: Moderation aheadOn the global equity front, Chadha expects a more tempered outlook in 2026. He believes the AI trade, which saw considerable momentum in recent months, may witness some profit-taking or moderation going forward.Bonds: Long duration may outperformCha",2026-01-22,https://economictimes.indiatimes.com/markets/stocks/news/how-2026-is-shaping-up-for-indian-investors-gurmeet-chadha-shares-his-asset-class-view/articleshow/126453344.cms,neutral,economictimes,,,
Buy right in 2026 & sit quietly till early 2029: 12 large-cap stocks from different sectors with upside potential of up to 33%,"The most difficult task in 2026, or for that matter, till early 2029, will not be finding and buying the right stocks. It will be ignoring the noise around the stock market. There will be multiple reasons for the higher noise levels, the biggest being the uncertainty that President Trump brings to the table not only in terms of global geopolitics but also specifically related to India. There are now enough indications that the mercurial Trump is",2026-01-22,https://economictimes.indiatimes.com/markets/stocks/news/buy-right-in-2026-sit-quietly-till-early-2029-12-large-cap-stocks-from-different-sectors-with-upside-potential-of-up-to-33/articleshow/126452171.cms,neutral,economictimes,,,
Dalal Street Week Ahead: Nifty tests key support levels as volatility rises,"The markets saw a decisive breakdown from the 500-point trading range (26,200- 25,700) after a period of consolidation, ending the week on a negative note. Throughout the week,Niftytraded with a clear downward bias, oscillating within a range of 750 points between 26,373 and 25,623. It was the only major global equity index to end in the red, weighed down by rising uncertainty around US trade tariffs and a deferred Supreme Court decision, now expected on January 14.India VIX spiked 16.51% for the week to 10.93, reflecting heightened caution. As a result, Nifty ended the week with a loss of 645.25 points or -2.45%.The current technical structure signals a potential pause in the prevailing uptrend as the index has closed below the lower edge of the 500-point trading range. The close below the 20-week moving average (25,579) would end up in some incremental weakness. Markets remain vulnerable to further pressure, especially amid a combination of domestic consolidation and global risk events. A breach below the current support region could deepen the corrective move, while a bounce back above 25,850–25,900 would be essential to regain strength.ETMarkets.comThe coming week may open on a tentative note, likely influenced by further developments from the US. Initial resistance is expected at 25,900 and then 26,100, while immediate support lies at 25,500, followed by a more crucial zone near 25,300. A failure to defend 25,300 could attract incremental weakness.Live EventsThe weekly RSI stands at 53.16 and has marked a fresh 14-period low; it remains neutral without any divergence against price. However, its flattening near the midline suggests waning momentum. The MACD has shown a bearish crossover with the MACD line now below its signal line, accompanied by a widening negative histogram, reinforcing signs of a developing downside. No strong candlestick reversal pattern was observed on the weekly timeframe, but the long black candle indicates negative sentiment.From a patte",2026-01-22,https://economictimes.indiatimes.com/markets/stocks/news/dalal-street-week-ahead-with-momentum-fading-can-nifty-defend-25300/articleshow/126452239.cms,neutral,economictimes,,,
European stocks close at record as Glencore jumps on Rio Tinto interest,"European shares ended Friday at a record high, powered by a surge ⁠inGlencorethat helped put theSTOXX 600on its longest weekly winning streak since May.After two straight losing sessions, the rebound underscored investors' resilience, even as a run of weak earnings and renewed geopolitical tensions, sparked by U.S. ‌actions in Venezuela, ‌weighed on sentiment. Glencore jumped 10%, whileRio Tintofell 2.6%. Rio said on Thursday it was in early talks to buy Glencore, a ‌deal that would create the world's largest mining company.The gains in Glencore helped the STOXX 600 index climb 1%.TSMC RESULTS BOOST CHIPS OUTLOOKTechnology stocks led the advance in the STOXX 600 on the day and logged their best week in nearly two years.Live EventsDutch chip equipment maker ASML added 6.8% and was the biggest gainer in the tech index after HSBC raised its price target on the stock.Germany's Infineon rose 2.4%, while STMicroelectronics added 2.9%.Tech shares also got ‌a boost after ‍upbeat fourth-quarter results from TSMC, the world's largest contract chipmaker.Shares in Anglo American ‍rose 2.7%, a day after a filing from the European Commission showed ‌that the miner's deal with Canada's Teck Resources is heading for antitrust clearance in Europe.Defence stocksled weekly advances, with a near 10% gain - their best showing since November 2020 - after U.S. President Donald Trump called for higher defence spending.Globalmarket sentimentalso got a lift as investors took a fresh pulse check on the U.S. labour market - an increasingly important gauge for the Federal Reserve and for appetite toward riskier assets.The latestnon-farm payrollsreport pointed to cooling job ‍growth, but a dip in the unemployment rate reinforced expectations that the Fed will hold rates steady at its January meeting.""The bulk of the U.S. economy ‍is trimming employment, which ⁠points to further work ⁠for the Federal Reserve. Nonetheless, the dip in unemployment and a likely 'hot' inflation print next week sugges",2026-01-22,https://economictimes.indiatimes.com/markets/stocks/news/europe-stocks-close-at-record-as-glencore-jumps-on-rio-tinto-interest/articleshow/126449122.cms,neutral,economictimes,,,
"Moody’s affirms Shriram Finance’s Ba1 rating, outlook revised to positive after MUFG Bank investment","Moody’s Ratings has affirmed the Ba1 long-term corporate family rating (CFR) ofShriram FinanceLimited (SFL) and revised its outlook to positive from stable. The rating action follows SFL’s announcement of a planned strategic investment by MUFG Bank.According to Moody’s, the outlook revision reflects expectations that SFL’s business and financial profile will strengthen over the coming quarters. This is based on MUFG Bank's plans to acquire a 20% stake in SFL through a preferential allotment of shares worth Rs 396 billion (approximately $4.4 billion).The transaction is subject to regulatory approvals and is expected to close in 2026.Moody’s noted that the investment will provide SFL with strategic benefits, including a stronger capital base, improved access to global funding channels, and enhanced risk management practices. The rating agency expects that SFL’s capitalisation will materially improve after the transaction, while profitability is expected to strengthen gradually as the company’s cost of funds declines.Additionally, both onshore and offshore funding access are likely to improve.Live EventsOn a pro forma basis, the capital infusion is projected to increase the company’s tangible common equity to tangible managed assets (TCE/TMA) ratio to over 29%, compared to 19% as of March 2025.This would place SFL among the highest capitalisednon-bank finance companiesin India. Moody’s expects the company to maintain a TCE/TMA ratio above 20% over the next four to five years, taking into account its credit growth.SFL’s profitability is also expected to strengthen over the next 12 to 18 months, supported by lower funding costs and improved access to liquidity following the transaction. Moody’s projects a reduction of about 100 basis points in SFL’s cost of funds over the next two years.The company’s 12-month debt maturity coverage ratio is also anticipated to rise to over 90%, up from 31% in March 2025. This improvement is attributed to the large capital injection, alth",2026-01-22,https://economictimes.indiatimes.com/markets/stocks/news/moodys-affirms-shriram-finances-ba1-rating-outlook-revised-to-positive-after-mufg-bank-investment/articleshow/126448765.cms,neutral,economictimes,,,
"Retail investors bet big on these 12 smallcaps; stocks rally up to 65% in FY26, Do you own any?","As the December quarter earnings unfold, shareholding data for nearly 170 smallcap companies is coming to light. While more filings are expected in the coming weeks, early data already tells an intriguing story. We tracked small-cap stocks where retail investors—resident individuals holding up to Rs 2 lakh—have steadily increased stakes over the last three quarters of FY26. After filtering, 34 stocks made the cut. In FY26 so far, the stock has rallied 64%, rising from Rs 411 to Rs 673. Retail shareholding has steadily increased from 15.92% in June ’25 to 16.20% in September ’25, and further to 16.29% in December ’25. The stock has gained 45% in FY26, climbing from Rs 108 to Rs 157. Retail ownership edged up consistently, moving from 36.78% in June ’25 to 37.10% in September ’25, and 37.51% in December ’25. In FY26 so far, shares are up 33%, advancing from Rs 90 to Rs 120. Retail holdings rose marginally from 19.70% in June ’25 to 19.94% in September ’25, and 19.96% in December ’25. The stock has delivered a 29% gain in FY26, moving from Rs 1,707 to Rs 2,198. Retail participation increased steadily from 16.03% in June ’25 to 16.51% in September ’25, and 16.68% in December ’25. Shares have risen 24% in FY26, climbing from Rs 1,254 to Rs 1,558. Retail shareholding inched higher from 18.25% in June ’25 to 18.35% in September ’25, and 18.85% in December ’25. In FY26 so far, the stock has gained 22%, moving from Rs 264 to Rs 321. Retail ownership increased gradually from 6.53% in June ’25 to 6.82% in September ’25, and 6.89% in December ’25. The stock is up 21% in FY26, rising from Rs 52 to Rs 63. Retail holdings edged higher from 7.42% in June ’25 to 7.45% in September ’25, and 7.51% in December ’25. Agarwal Industrial CorporationDespite a 26% decline in FY26, with the stock falling from Rs 974 to Rs 718, retail shareholding rose from 18.06% in June ’25 to 18.32% in September ’25, and sharply to 19.51% in December ’25. The stock has slipped 27% in FY26, declining from Rs",2026-01-22,https://economictimes.indiatimes.com/markets/stocks/news/retail-investors-bet-big-on-these-12-smallcaps-stocks-rally-up-to-65-in-fy26-do-you-own-any/slideshow/126448815.cms,neutral,economictimes,,,
"TCS, Kotak Bank among 8 stocks nearing ex-dates for bonus, dividend, and stock split. Do you own any?","Corporate actions such as stock splits, bonus issues, and dividends continue to be key events that influence short-term market dynamics. While these moves don’t alter a company’s underlying fundamentals, they often increase liquidity, bring in more retail participation, and sometimes act as triggers for price action.Over the coming week, several companies have lined up notable corporate actions—from splits that lower the entry price to bonus issues that reward long-term holders, and dividends that deliver direct returns. The following slides outline these events, their effective dates, and details as per StockEdge data: SKM Egg Products Export (India)Type: Stock SplitDetails: Split of face value from Rs 10 to Rs 5SKM Egg Products will carry out a stock split, reducing the face value of its shares from Rs 10 to Rs 5. The move is aimed at improving affordability and increasing liquidity in the counter. Authum Investment & InfrastructureType: Bonus IssueDetails: Bonus in a 4:1 ratioAuthum Investment has declared a bonus issue in the ratio of 4:1, meaning shareholders will receive four bonus shares for every one share held, thereby expanding the share capital base and rewarding long-term investors. Kotak Mahindra BankType: Stock SplitDetails: Split of face value from Rs 5 to Rs 1Kotak Mahindra Bank has announced a stock split that reduces the face value of its equity shares from Rs 5 to Rs 1. The split will increase the number of shares in circulation and may enhance trading activity in the stock. Ajmera Realty & Infra IndiaType: Stock SplitDetails: Split of face value from Rs 10 to Rs 2Ajmera Realty is set to implement a stock split, lowering the face value from Rs 10 to Rs 2 per share. The step is expected to improve share affordability and retail investor participation. Best AgrolifeType: Bonus Issue & Stock SplitBonus Issue: 1:2 ratioStock Split: From Rs 10 to Rs 1 face value Type: Interim DividendDetails: 20% @ Rs 2 per shareJaro Institute has announced an interim ",2026-01-22,https://economictimes.indiatimes.com/markets/stocks/news/tcs-kotak-bank-among-8-stocks-nearing-ex-dates-for-bonus-dividend-and-stock-split-do-you-own-any/slideshow/126448545.cms,neutral,economictimes,,,
"India’s defence order pipeline hits record levels; Astra Microwave, Bharat Dynamics top buys","India’s defence manufacturing sector is witnessing a sharp improvement in medium-term visibility, driven by a significant acceleration in capital acquisition approvals.The Defence Acquisition Council (DAC) has cleared capital proposals worth about Rs 790 billion in its winter session, taking FY26 year-to-date approvals to nearly Rs 3.3 trillion—almost twice the annual defence capital outlay of Rs 1.8 trillion.While these approvals represent Acceptance of Necessity rather than immediate orders, the scale and diversity materially de-risk order inflows for the sector over the next two to four years.The latest approvals span munitions, missiles, air defence systems, surveillance and communication equipment, training systems, unmanned platforms and naval support assets. This reflects a balanced modernisation push across the Army, Navy and Air Force, rather than isolated platform-led spending.Importantly, the pipeline covers both high-value marquee programs and recurring electronics- and systems-led procurement, supporting steadier execution and revenue visibility for defence manufacturers.Live EventsThe extension of the emergency procurement window until mid-January 2026 further underpins near-term activity, enabling fast-track purchases of critical equipment and mitigating delays that could have emerged as earlier deadlines lapsed.The primary growth driver remains sustained policy focus on operational readiness amid a fluid security environment, coupled with increasingrelianceon indigenous platforms and systems.Large-ticketmissile and air defenceprograms, integrated electronic warfare systems, and unmanned and counter-unmanned solutions form a substantial portion of the approval pipeline.However, execution timelines remain a key challenge, as AoN approvals must still navigate contracting, production ramp-ups and delivery schedules. Budgetary allocations in the coming years and the pace of conversion from approvals to firm orders will be critical determinants of realised",2026-01-22,https://economictimes.indiatimes.com/markets/stocks/news/indias-defence-order-pipeline-hits-record-levels-astra-microwave-bharat-dynamics-top-buys/articleshow/126448195.cms,neutral,economictimes,,,
Concurrent Losers: 12 stocks decline for five consecutive sessions,"Over the five trading sessions ending January 9, the Sensex benchmark slipped 2.55%, or 2,186 points, settling at 83,576.24, with declines recorded in each of the five sessions. Reflecting broader market weakness, around 12 stocks from the BSE 100 index fell consistently throughout the week, posting cumulative losses of approximately 3% to 9%. (Data Source: ACE Equity) 5-day fall: 9% | Previous close: Rs 49 5-day fall: 7% | Previous close: Rs 693 5-day fall: 7% | Previous close: Rs 365 5-day fall: 7% | Previous close: Rs 354 5-day fall: 6% | Previous close: Rs 939 5-day fall: 5% | Previous close: Rs 116 5-day fall: 5% | Previous close: Rs 4,845 5-Day Fall: 5% | Previous Close: Rs 1690 5-day fall: 4% | Previous close: Rs 337 5-day fall: 3% | Previous close: Rs 975 5-day fall: 3% | Previous close: Rs 3,677 5-day fall: 3% | Previous close: Rs 2,127 Hot on Web In Case you missed it Top Searched Companies Top Calculators Top Definitions Top Commodities Top Market Pages Latest News Follow us on: Log In/Connect with: Will be displayed Will not be displayed Will be displayed",2026-01-22,https://economictimes.indiatimes.com/markets/stocks/news/concurrent-losers-12-stocks-decline-for-five-consecutive-sessions/slideshow/126448089.cms,neutral,economictimes,,,
"Swiggy, Infosys among 17 stocks in BNP Paribas' top buy ideas for 2026. Check list here","BNP Paribas expects 2026 to be a stronger year for Indian equities, with the Nifty 50 seen delivering mid-teens returns and a December 2026 target of 29,500, driven largely by earnings growth rather than valuation re-rating. The brokerage is more constructive on large caps and domestic-oriented sectors such as banks, autos, telecom and consumer staples, citing policy support, improving earnings visibility and resilient domestic flows. Here are the brokerage's top buy ideas for 2026: BNP Paribas lists Maruti Suzuki and Mahindra & Mahindra among its top buy ideas, citing a favourable outlook for passenger vehicle makers following GST cuts that have lowered on-road prices and boosted volumes. The brokerage expects operating leverage and lower discounting to support margin expansion through FY27. It has set a target price of Rs 19,130 for Maruti Suzuki and Rs 4,120 for Mahindra & Mahindra. Infosys is BNP Paribas’ preferred large-cap IT services pick, with the brokerage viewing the current slowdown as cyclical and expecting a recovery from March 2026 as global macro conditions stabilise. BNP Paribas has a target price of Rs 1,900 on Infosys. BNP Paribas has turned positive on consumer staples and internet-linked consumption plays, naming Britannia Industries and Swiggy as top ideas. For Britannia, it expects a recovery in volumes and margins aided by GST cuts, a favourable earnings base and improving consumption trends. Swiggy features as a preferred discretionary and internet play, with BNP Paribas setting target prices of Rs 6,950 for Britannia and Rs 500 for Swiggy. The brokerage remains constructive on private sector banks and life insurance, citing improving credit growth, supportive liquidity conditions and balance sheet strength. It expects a strong earnings rebound for banks in FY27 and continued momentum in insurance driven by ULIP demand and favourable yield dynamics. BNP Paribas’ target prices are Rs 1,460 for HDFC Bank, Rs 1,990 for ICICI Bank, Rs 1,660 for A",2026-01-22,https://economictimes.indiatimes.com/markets/stocks/news/swiggy-infosys-among-17-stocks-in-bnp-paribas-top-buy-ideas-for-2026-check-list-here/slideshow/126447880.cms,neutral,economictimes,,,
"D-Street logs worst week since September 2025 amid tariff fears, FPI selling","India's benchmark indices extended losses for the fifth straight day Friday to post weekly losses of 2.5% - the most since September - as investors cut their bets ahead of the US jobs data and the American Supreme Court's verdict on the validity of punitive tariffs.TheNSE Niftyfell 193.55 points, or 0.8%, at 25,683.30. TheBSE Sensexended at 83,576.24, a decline of 604.72 points or 0.7%.The retreat came after both indices had hit all-time highs on Monday on persistent overseas selling and concerns over Donald Trump's support for a bill that advocates 500%tariffs on importsfrom countries, such as India and China, which purchase Russian oil.The fresh tariff threats have dashed expectations of an imminent India-US trade deal, which was seen as crucial for a rebound in Indian-listed risk assets.""While he may or may not impose the tariffs, it implies that India doesn't have a deal with the US yet, which is bound to have economic impact,"" said Rohit Srivastava, founder, Indiacharts.com. ""When the 50% tariffs were imposed, Indian traders already had festive orders, but now the manufacturing sector could feel the heat of the existing tariffs as the festive season is behind us.""Live EventsForeign portfolio investors(FPI) sold shares worth Rs 3,769 crore on Friday, while domestic institutions bought Rs 5,596 crore. FPIs have offloaded Rs 10,968 crore so far in January.Srivastava said that foreign investors remained short on index futures, despite Nifty's recovery last week, signalling their bearish stance.Investors are awaiting the US Supreme Court's expected verdict after trading hours in Mumbai. The ruling would determine whether Trump can impose tariffs without the approval of Congress. If the verdict goes against Trump, there could be a short-term rebound.Knee-jerk reaction expected""Depending on the Supreme Court order on tariffs, there could be a knee-jerk reaction in the next few sessions, but Nifty is expected to languish until March as seasonality plays out,"" said Sriv",2026-01-22,https://economictimes.indiatimes.com/markets/stocks/news/d-street-sees-worst-week-since-september-2025-amid-tariff-fears-fpi-selling/articleshow/126447161.cms,neutral,economictimes,,,
Sebi approves 5 IPOs including that of Kissht and Alcobrew Distilleries,"Capital markets regulator Sebi has approved five IPOs spanning digital lending, alcoholic beverages, textiles, precision engineering and engineered fabrics. One of the largest offerings in the pipeline is from OnEMI Technology Solutions, the company behind digital lending platform Kissht.The proposed IPO carries a face value of Re 1 and will consist of a fresh issue of shares worth up to Rs 1,000 crore, along with an offer for sale of up to 88,79,575 equity shares by existing investor shareholders. The issue will also include a reservation portion for eligible employees.The company may also undertake a pre-IPO placement of up to Rs 200 crore, which, if completed, will lead to a corresponding reduction in the size of the fresh issue. Founded in 2016, Kissht offers digital loans through its mobile application, providing credit for consumption and business needs, positioning itself as a fast, personalised lending platform.Another company that has secured Sebi’s approval is Alcobrew Distilleries, which plans to raise up to Rs 258.26 crore through a fresh issue, alongside an offer for sale of 1.8 crore shares by a promoter. The company intends to use the proceeds from the fresh issue to fund business expansion, meet working capital requirements and for general corporate purposes.Alcobrew manufactures and markets alcoholic beverages including whisky, vodka and rum, with brands such as Golfer’s Shot, White & Blue, White Hills and One More, catering to multiple price segments across India.Live EventsTextile player Aastha Spintex is also preparing to enter the capital markets with an entirely fresh issue of up to Rs 160 crore, to be conducted through the book-building route. The proceeds will be primarily used to fund the acquisition of Falcon Yarns, along with general corporate requirements. BOI Merchant Bankers andPNBInvestment Services are acting as book-running lead managers, while Bigshare Services is the registrar to the issue.Precision engineering company Indo MIM has",2026-01-22,https://economictimes.indiatimes.com/markets/stocks/news/sebi-approves-5-ipos-including-that-of-kissht-and-alcobrew-distilleries/articleshow/126447022.cms,neutral,economictimes,,,
MTAR Technologies bulk deal: BofA buys 2 lakh shares worth Rs 55 crore,"Bank of America (BofA) bought over 2 lakh shares ofMTAR Technologiesthrough a bulk deal on Friday, in a transaction valued at Rs 55 crore. The shares were acquired at Rs 2,665.45 apiece, representing a 6% premium to Thursday’s closing price of Rs 2,519.65.MTAR Technologies shares ended today at Rs 2,688.30 on the BSE, up by Rs 168.65 or 6.69% over the Thursday closing price.The stock surged 9% today to hit a fresh 52-week high of Rs 2,740.45.MTAR Technologies shares have rallied nearly 60% over the past 12 months, a significant market performance amid weak market sentiments. The stock is currently trading above its 50-day and 200-day simple moving averages (SMAs) of Rs 2,472 and Rs 1,829, respectively, according to Trendlyne data.Also Read:Mangalam Drugs & Organics bulk deal: VijayKedia sells 1.38 lakh shares worth Rs 48 lakhLive EventsMTAR Technologies is intohigh-precision engineeringbusiness with a presence of over five decades. The company manufactures CNC machines withb expertise extending to manufacturing electro-mechanical, electro-pneumatic, and electro-hydraulic systems for critical applications in aerospace and energy sectors.The company reported a consolidated net profit of Rs 4.2 crore in the quarter ended September 2025 which was down 77% from Rs 19 crore posted in the year ago period. The total revenue in the quarter under review stood at Rs 139.3 crore, down 27% from Rs 192 crore in the corresponding quarter of the last financial year.In another major deal today, French multinational bank Societe Generale bought an additional 1,433,651 equity shares inTata Capitalon Friday via a block deal. The shares were purchased at a price of Rs 354.5 apiece for a consideration of Rs 51 crore.The company had allotted Societe Generale 14,13,764 equity shares during the anchor bidding at a price of Rs 326 per share. The allocated shares constituted 0.99% of the total anchor quota.Read more:Tata Capital block deal:Societe Generale buys additional stake worth Rs 51 cr",2026-01-22,https://economictimes.indiatimes.com/markets/stocks/news/mtar-technologies-bulk-deal-bofa-buys-2-lakh-shares-worth-rs-55-crore/articleshow/126439827.cms,neutral,economictimes,,,
