title,text,date,url,label,source,pr_no,company,category,label_id
"Can IES Holdings, Inc. (NASDAQ:IESC) Maintain Its Strong Returns?","Can IES Holdings, Inc. (NASDAQ:IESC) Maintain Its Strong Returns?",,,positive,TwitterFinancialNews,,,,2
A2 Milk : Change in substantial holding #A2Milk #Stock #MarketScreener https://t.co/3Ih4kgfhKv https,A2 Milk : Change in substantial holding #A2Milk #Stock #MarketScreener https://t.co/3Ih4kgfhKv https://t.co/Q4y58duE51,,,positive,TwitterFinancialNews,,,,2
Kotak Mahindra Bank shares rise 2% after Q3 update shows 16% YoY growth in net advances,"Shares ofKotak Mahindra Bankgained 1.7% to their intraday high of Rs 2,227.50 on the BSE on Tuesday, January 6, after the private sector lender reported a strong operational update for theDecember 2025 quarter, posting a 16% year-on-year rise in net advances.The bank’s net advances rose to Rs 4.8 lakh crore in Q3FY26 from Rs 4.13 lakh crore in the year-ago period. Total deposits also registered robust growth, rising 15% year-on-year to Rs 5.43 lakh crore from Rs 4.73 lakh crore a year ago.Sequentially, net advances rose 4% over the Rs 4.63 lakh crore reported in Q2FY26, while deposits increased by nearly 3% from Rs 5.28 lakh crore.Average net advances stood at Rs 4.66 lakh crore for the quarter, up 16% YoY and 2% QoQ, and average total deposits were Rs 5.26 lakh crore, reflecting a 15% YoY and 3% QoQ increase.Sensex, Nifty today: Catch all the LIVE stock market action hereLive EventsThe bank’s CASA (Current Account and Savings Account) deposits stood at Rs 2.24 lakh crore, unchanged from the previous quarter but up from Rs 2 lakh crore in the same period last year. This marked a 12% rise on an annual basis, with a marginal 0.2% sequential uptick.While the detailed earnings are yet to be released, the bank’s provisional numbers suggest continued momentum in both credit growth and deposit mobilisation. In Q2FY26, the bank had reported a Net Interest Margin (NIM) of 4.54% for Q2FY26, with a cost of funds at 4.70%, and an operating profit of Rs 5,268 crore for that quarter, up 3% from Rs 5,099 crore in Q2FY25.The shares of Kotak Mahindra Bank closed marginally lower at Rs 2,190.90 on the BSE.Also read:'Too cheap to ignore': Jefferies initiates coverage on Emmvee Photovoltaic, sees 70% upside(Disclaimer: Recommendations, suggestions, views and opinions given by the experts are their own. These do not represent the views of The Economic Times)Addas a Reliable and Trusted News SourceAdd Now!(You can now subscribe to ourETMarkets WhatsApp channel) (You can now subscribe to",2026-01-22,https://economictimes.indiatimes.com/markets/stocks/news/kotak-mahindra-bank-shares-in-focus-after-q3-update-shows-16-yoy-growth-in-net-advances/articleshow/126364450.cms,neutral,economictimes,,,,1
"Special #Holiday Offer: Save 33% on streaming #market commentary, #investing #trading #ideas… https:","Special #Holiday Offer: Save 33% on streaming #market commentary, #investing #trading #ideas… https://t.co/VHxQHmtMnn",,,positive,TwitterFinancialNews,,,,2
Paying off debt versus investing the money is a common problem for U.S. households. Here's how to ha,Paying off debt versus investing the money is a common problem for U.S. households. Here's how to handle it. https://t.co/9qZ0pPYTbu,,,positive,TwitterFinancialNews,,,,2
"Asian Insurers Look More to Passive, Alternative Strategies: Broadridge","Asian Insurers Look More to Passive, Alternative Strategies: Broadridge",,,positive,TwitterFinancialNews,,,,2
@RobInTheBlack  Great to read your son is better.,@RobInTheBlack  Great to read your son is better.,,,positive,TwitterFinancialNews,,,,2
Etsy initiated as buy with $55 price target at SunTrust Robinson Humphrey,Etsy initiated as buy with $55 price target at SunTrust Robinson Humphrey,,,neutral,TwitterFinancialNews,,,,1
The global warming lawsuit against the oil industry goes to the appeals court https://t.co/nzTEs5IXX,The global warming lawsuit against the oil industry goes to the appeals court https://t.co/nzTEs5IXX3,,,positive,TwitterFinancialNews,,,,2
Groww ropes in US-based State Street as strategic investor with Rs 580 crore AMC deal,"Growwis set to bring in a global asset management major as a strategic investor in its mutual fund business, marking a key milestone in the expansion of its asset management arm. In a regulatory filing, the company said it has entered into definitive agreements with US-basedState Street Global AdvisorsInc for an investment in Groww Asset Management, which currently operates as a wholly owned subsidiary of Groww and acts as the investment manager toGroww Mutual Fund.Under the proposed transaction, State Street Global Advisors will invest up to Rs 580 crore in Groww AMC through a mix of secondary share purchases and primary subscription of new shares. The transaction will result in a dilution of up to 23% of the stake of Groww AMC.State Street Global Advisors will not hold more than 4.99% of the aggregate voting power in Groww AMC after the transaction is completed. The structure has been designed to comply with regulatory norms applicable to asset management companies, while still allowing the global fund house to participate economically in the business.As part of the deal, Groww AMC will also enter into a separate strategic relationship agreement with the investor. This agreement will come into effect on a date mutually decided by the two parties.Following the completion of the transaction, Groww AMC will cease to be a wholly owned subsidiary and will continue to operate as a subsidiary of Groww. The company clarified that Groww AMC is currently classified as a non-material subsidiary.Live EventsThe investment is expected to provide Groww AMC with additional capital to scale up its mutual fund operations, strengthen investment capabilities and build long-term products for Indian investors. The strategic relationship is also likely to open avenues for knowledge sharing, global best practices and potential product collaboration over time.Also read:Groww Q3 Results: Cons net profit drops 28% YoY to Rs 547 crore due to one-off, but revenue up 25%Groww has been steadily",2026-01-22,https://economictimes.indiatimes.com/markets/stocks/news/groww-ropes-in-us-based-state-street-as-strategic-investor-with-rs-580-crore-amc-deal/articleshow/126522914.cms,neutral,economictimes,,,,1
Vehicle sales dropped by almost 2 million from only two years ago. How will car companies respond? (,Vehicle sales dropped by almost 2 million from only two years ago. How will car companies respond? (via @bopinion) https://t.co/6ae1OL5QkI,,,negative,TwitterFinancialNews,,,,0
$PSCF - Invesco S&P SmallCap Financials ETF declares $0.47 dividend https://t.co/YverZnfDT0,$PSCF - Invesco S&P SmallCap Financials ETF declares $0.47 dividend https://t.co/YverZnfDT0,,,positive,TwitterFinancialNews,,,,2
"Stocks making the biggest moves after hours: Slack, Chegg, Moderna and more","Stocks making the biggest moves after hours: Slack, Chegg, Moderna and more",,,positive,TwitterFinancialNews,,,,2
$COLL: Collegium Pharmaceutical commences $125 mln offering of convertible senior notes due 2026 htt,$COLL: Collegium Pharmaceutical commences $125 mln offering of convertible senior notes due 2026 https://t.co/1kEdpsjlCd,,,positive,TwitterFinancialNews,,,,2
Doubt about a Nobel prize winner’s valuation ratio: Morning Brief,Doubt about a Nobel prize winner’s valuation ratio: Morning Brief,,,positive,TwitterFinancialNews,,,,2
"$HTH - Hilltop Holdings, Inc. (HTH) CEO Jeremy Ford on Q4 2019 Results - Earnings Call Transcript...","$HTH - Hilltop Holdings, Inc. (HTH) CEO Jeremy Ford on Q4 2019 Results - Earnings Call Transcript.... https://t.co/xXYAYCsXLg",,,positive,TwitterFinancialNews,,,,2
Will China Declare Force Majeure If Virus Situation Worsens?,Will China Declare Force Majeure If Virus Situation Worsens?,,,positive,TwitterFinancialNews,,,,2
"Wells Fargo analyst Dori Kesten lifted her rating on Marriott $MAR to overweight, noting that the ho","Wells Fargo analyst Dori Kesten lifted her rating on Marriott $MAR to overweight, noting that the hotel chain's sha… https://t.co/9TLXzYZjUs",,,neutral,TwitterFinancialNews,,,,1
Oil Majors Go On $27 Billion Selling Spree,Oil Majors Go On $27 Billion Selling Spree,,,positive,TwitterFinancialNews,,,,2
"Realty investment surges 53 pc to Rs 69,000 crore in UP: State RERA Chairman","Investments in Uttar Pradesh's real estate sector have surged 53 per cent to Rs 69,000 crore in 2025, as developers from all over the country continue to show interest in the state, UP RERA Chairman Sanjay R Bhoosreddy said on Tuesday.","Wed, 21 Jan 2026 17:30:44 +0530",https://economictimes.indiatimes.com/markets/digital-real-estate/realty-news/realty-investment-surges-53-pc-to-rs-69000-crore-in-up-state-rera-chairman/articleshow/126982371.cms,neutral,economictimes,,,,1
WEWORK TO CHANGE LEASING MODEL IN MANY CITIES: FT https://t.co/qgvhNSx3Up,WEWORK TO CHANGE LEASING MODEL IN MANY CITIES: FT https://t.co/qgvhNSx3Up,,,positive,TwitterFinancialNews,,,,2
Fed's Powell to update on economy Thursday in webcast statement #economy #MarketScreener https://t.c,Fed's Powell to update on economy Thursday in webcast statement #economy #MarketScreener https://t.co/w8Mog9t66T https://t.co/liSE7rRvh4,,,positive,TwitterFinancialNews,,,,2
Berry Petroleum's stock plunges to 2-year low after California prohibits using steam to extract oil,Berry Petroleum's stock plunges to 2-year low after California prohibits using steam to extract oil,,,negative,TwitterFinancialNews,,,,0
Vodafone to Hand Management of Ghana Unit to Africa Operation,Vodafone to Hand Management of Ghana Unit to Africa Operation,,,positive,TwitterFinancialNews,,,,2
"The job loss reflected in Friday's report is a shock that is unprecedented, as is the uncertainty su","The job loss reflected in Friday's report is a shock that is unprecedented, as is the uncertainty surrounding it-wh… https://t.co/cXIDgk5QcD",,,negative,TwitterFinancialNews,,,,0
Democrats by next Thursday could begin to draft the articles of impeachment against President Trump ,Democrats by next Thursday could begin to draft the articles of impeachment against President Trump https://t.co/iy5tgpWUtp,,,positive,TwitterFinancialNews,,,,2
Saudi Arabia surprised the oil market by pledging to implement significant additional production cut,Saudi Arabia surprised the oil market by pledging to implement significant additional production cuts beyond what w… https://t.co/sRj7yzfCam,,,neutral,TwitterFinancialNews,,,,1
European Energy A/S: Agreement signed for the sale of wind farm in Denmark with a capacity of 22.4 M,European Energy A/S: Agreement signed for the sale of wind farm in Denmark with a capacity of 22.4 MW #Stock… https://t.co/AIBfzrx1n6,,,positive,TwitterFinancialNews,,,,2
InVivo Therapeutics launches equity offering,InVivo Therapeutics launches equity offering,,,positive,TwitterFinancialNews,,,,2
LVMH/Tiffany: diamond geezer https://t.co/0PTxd9ySFX,LVMH/Tiffany: diamond geezer https://t.co/0PTxd9ySFX,,,positive,TwitterFinancialNews,,,,2
$HRB - H&R Block: A Cash Machine With Strong Balance Sheet. Read more: https://t.co/bfWJHtlUkM #mark,$HRB - H&R Block: A Cash Machine With Strong Balance Sheet. Read more: https://t.co/bfWJHtlUkM #markets #business #investing,,,positive,TwitterFinancialNews,,,,2
Adocia Announces Its Financial Calendar for 2020,Adocia Announces Its Financial Calendar for 2020,,,positive,TwitterFinancialNews,,,,2
$PBR: Petrobras Brasileiro on new oil discovery in Campos Basin https://t.co/oBbU68VkXm,$PBR: Petrobras Brasileiro on new oil discovery in Campos Basin https://t.co/oBbU68VkXm,,,neutral,TwitterFinancialNews,,,,1
$XLE $USO $BNO - Energy extends YTD loss to 15% as oil prices plunge https://t.co/m4VzJmxNUh,$XLE $USO $BNO - Energy extends YTD loss to 15% as oil prices plunge https://t.co/m4VzJmxNUh,,,negative,TwitterFinancialNews,,,,0
Tiger Global saga: An interpretation of maladies that's open to more ills,"What's next in theTiger Globalsaga? The buzz is that over the past few daysPricewaterhousehonchos and partners of the law firmNishith Desai Associateshave been discussing theSupreme Court verdictwith legal eagleHarish Salve, sparking a chatter in tax and legal circles that the Wall Street investment firm may examine moving a review petition. Some are betting New Delhi may step in to clear the fog. Why?The wheels within wheels in the 150-page verdict has turned Tiger's tussle with the tax office far from an open and shut case: it would shape the way investors interpret the language of a tax treaty-an animal that emerged in 1920s from the League of Nations.What really changed? Besides doubting thetax residency certificate(TRC) that Tiger Global Mauritius obtained from the island authorities to avoidcapital gains tax, the apex court's interpretation of a crucial article in the India-Mauritius treaty is dramatically different from that of investors, particularly those from the US, and their army of top notch advisors.UPTURNING BELIEFSThe paragraphs 18 and 19 of the ruling are lethal as they upturn the way most believe treaties work. The upshot of paragraph 18 is that capital gains tax should not be exempted for 'indirect transfer' of shares of an Indian company, even if the Mauritius entity has a foolproof TRC and adequate commercial substance which satisfies tax officials.Live EventsA 'direct transfer is a transaction where a Mauritius investor sells shares of an Indian company it directly holds; an 'indirect transfer' is when a Mauritius investor sells shares of a Singapore company which in turn owns an Indian company - similar to the Tiger-Flipkart deal.The bone of contention is Article 13(4) in the revised India-Mauritius treaty which says: ""Gains from alienation of any property other than referred to in paragraphs 1, 2, 3 and 3A shall be taxable only in the contracting state of which the alienator is a resident"". Here, ""alienator"" (or seller) is Tiger Mauritius, ""c",2026-01-22,https://economictimes.indiatimes.com/markets/stocks/news/tiger-global-saga-an-interpretation-of-maladies-thats-open-to-more-ills/articleshow/126737456.cms,neutral,economictimes,,,,1
"What Does Crown Holdings, Inc.'s (NYSE:CCK) P/E Ratio Tell You?","What Does Crown Holdings, Inc.'s (NYSE:CCK) P/E Ratio Tell You?",,,positive,TwitterFinancialNews,,,,2
The best business books we read in 2019,The best business books we read in 2019,,,positive,TwitterFinancialNews,,,,2
Kohl's stock price target cut to $50 from $53 at Wedbush,Kohl's stock price target cut to $50 from $53 at Wedbush,,,negative,TwitterFinancialNews,,,,0
india confirms iPhone exports,india confirms iPhone exports,,,positive,TwitterFinancialNews,,,,2
Edited Transcript of LEVE3.SA earnings conference call or presentation 18-Nov-19 3:00pm GMT,Edited Transcript of LEVE3.SA earnings conference call or presentation 18-Nov-19 3:00pm GMT,,,positive,TwitterFinancialNews,,,,2
Boeing reports 30 new orders for the troubled 737 Max in November https://t.co/jGejqEi0oT,Boeing reports 30 new orders for the troubled 737 Max in November https://t.co/jGejqEi0oT,,,neutral,TwitterFinancialNews,,,,1
Shopin CEO pleads guilty to two counts of fraud,Shopin CEO pleads guilty to two counts of fraud,,,positive,TwitterFinancialNews,,,,2
"Euro Slumps to 4-Month Low Amid Weaker Data, Virus Fallout Fears","Euro Slumps to 4-Month Low Amid Weaker Data, Virus Fallout Fears",,,negative,TwitterFinancialNews,,,,0
CRISPR Therapeutics down 4% premarket on initial CTX001 data,CRISPR Therapeutics down 4% premarket on initial CTX001 data,,,negative,TwitterFinancialNews,,,,0
Authorities are investigating if the Pensacola shooting was terrorism-related.,Authorities are investigating if the Pensacola shooting was terrorism-related.,,,positive,TwitterFinancialNews,,,,2
Davey Promotes Maize to District Manager of Northwest Seattle Office #Stock #MarketScreener https://,Davey Promotes Maize to District Manager of Northwest Seattle Office #Stock #MarketScreener https://t.co/Ro21XWvBAf https://t.co/F3pD1oGy2C,,,positive,TwitterFinancialNews,,,,2
Canadian official's email saying 737 MAX software must go reflects 'working-level' view - regulator ,Canadian official's email saying 737 MAX software must go reflects 'working-level' view - regulator #economy… https://t.co/YsadNU9YM7,,,positive,TwitterFinancialNews,,,,2
Tyson Foods's stock falls 1.6% premarket after Q1 results,Tyson Foods's stock falls 1.6% premarket after Q1 results,,,negative,TwitterFinancialNews,,,,0
Bank Of Baroda To Exit Trinidad And Tobago,Bank Of Baroda To Exit Trinidad And Tobago,,,positive,TwitterFinancialNews,,,,2
$AMRN - Amarin Corportion Plc: Now Compelling On Ex-U.S. Opportunity And Potential Barriers To Gener,$AMRN - Amarin Corportion Plc: Now Compelling On Ex-U.S. Opportunity And Potential Barriers To Generic Competition.… https://t.co/NSLfgDnrDq,,,neutral,TwitterFinancialNews,,,,1
BW Talks with Verizon CEO Hans Vestberg (Podcast),BW Talks with Verizon CEO Hans Vestberg (Podcast),,,positive,TwitterFinancialNews,,,,2
Skechers Stock Pops on Encouraging Earnings: What You Need to Know,Skechers Stock Pops on Encouraging Earnings: What You Need to Know,,,neutral,TwitterFinancialNews,,,,1
Which Tech Mutual Fund to Buy: FWRLX or KTCAX?,Which Tech Mutual Fund to Buy: FWRLX or KTCAX?,,,positive,TwitterFinancialNews,,,,2
"$SPX When everybody thinks the world is coming to an end, this happens.... nice breakout :) eh eh eh","$SPX When everybody thinks the world is coming to an end, this happens.... nice breakout :) eh eh eh https://t.co/H353NvoTJY",,,neutral,TwitterFinancialNews,,,,1
737 MAX grounding benefits no one - Airbus,737 MAX grounding benefits no one - Airbus,,,positive,TwitterFinancialNews,,,,2
Hargreaves top investor sells shares at discount; stock drops,Hargreaves top investor sells shares at discount; stock drops,,,negative,TwitterFinancialNews,,,,0
IFCI shares surges 30% in 5 days on NSE IPO buzz,"Shares of leading NBFCIFCIjumped as much as 4.6% to Rs 63.48 in Monday’s trade, taking gains to nearly 30% over the past five sessions. The surge has been fuelled by renewed optimism around the proposed National Stock Exchange (NSE) IPO, given IFCI’s indirect stake in the exchange.IFCI holds a 52% stake in Stock Holding Corporation of India (SHCIL), which owns 4.4% of NSE as of the December quarter. With NSE shares quoted around Rs 2,100 in the unlisted market, SHCIL’s stake is valued at close to Rs 23,000 crore. Through its holding in SHCIL, IFCI enjoys indirect exposure to NSE, making its stock highly responsive to IPO-related developments.NSE IPOExpected Soon: Sebi chairperson Tuhin Kanta Pandey said the regulator could greenlight the much-awaited NSE IPO as soon as this month, adding that the process for issuing the no-objection certificate (NOC) is in its final stages.Pandey also asserted that Sebi has agreed in principle to NSE's settlement application in a long-standing unfair market access case. Additionally, the government has approved a 2.5% stake dilution in NSE, with an official notification expected shortly. Analysts view these developments as strong signals that the country’s largest stock exchange is moving closer to listing publicly.The stock has seen notable swings in recent periods. While it has gained about 11% over the past year, its performance over the last three years has been far stronger, delivering a surge of more than 365% and highlighting robust long-term growth.Live EventsFrom a valuation standpoint, IFCI trades at a price-to-earnings (P/E) ratio of 43.07, a price-to-sales (P/S) ratio of 6.19, and a price-to-book (P/B) ratio of 1.08. These metrics suggest that the stock is priced relatively high compared to its earnings and sales but is closer to its book value, indicating moderate market valuation.Trendlyne data suggests the stock is exhibiting bullish momentum. Its 14-day Relative Strength Index (RSI) stands at 68.3, slightly below the",2026-01-22,https://economictimes.indiatimes.com/markets/stocks/news/ifci-shares-surges-30-in-5-days-on-nse-ipo-buzz/articleshow/126669668.cms,neutral,economictimes,,,,1
BEL shares jump 2% after securing Rs 569 crore worth of defence orders since last disclosure,"Shares of defence majorBharat Electronicsjumped 2% to their day’s high of Rs 424.50 on the BSE on Friday, January 9, after the Navratna PSU announced that it had secured additional orders worth Rs 569 crore since its last disclosure on January 1.“Major orders received include drone detection and jamming system, mobile communication terminal, software solution, upgrades, spares, services etc,” the company said in a regulatory filing on January 8.This development adds toBEL’s growing order book, reaffirming its central role in India’s defence manufacturing ecosystem. The new orders come at a time when the broader sector is witnessing increased policy and procurement momentum.The order win on January 1 was also worth Rs 569 crore and pertained to communication equipment, medical electronics, instant fire detection & suppression system, upgrades, spares, and services.BEL Q2 snapshotLive EventsBharat Electronics Ltd (BEL) reported an 18% year-on-year rise in standalone profit after tax (PAT) to Rs 1,286.13 crore for the July–September quarter of FY26, compared with Rs 1,091.27 crore in the same period last year.The Navratna defence PSU’s revenue from operations rose 25.75% year-on-year to Rs 5,763.65 crore from Rs 4,583.41 crore in the corresponding quarter of the previous fiscal.Profit before tax (PBT) for the second quarter ended September stood at Rs 1,734.30 crore, marking a growth of 19.53% over Rs 1,450.88 crore a year earlier.For the first half of FY26, BEL reported revenue from operations of Rs 10,180.48 crore, up from Rs 8,782.18 crore in the same period last year. Half-yearly PAT rose to Rs 2,255.26 crore from Rs 1,867.41 crore a year ago.BEL shareshave risen 48% in the last 1 year.(Disclaimer: The recommendations, suggestions, views, and opinions given by the experts are their own. These do not represent the views of The Economic Times.)Addas a Reliable and Trusted News SourceAdd Now!(You can now subscribe to ourETMarkets WhatsApp channel) (You can now subscri",2026-01-22,https://economictimes.indiatimes.com/markets/stocks/news/bel-shares-in-focus-after-securing-rs-569-crore-worth-of-defence-orders-since-last-disclosure/articleshow/126426369.cms,neutral,economictimes,,,,1
Mustang Sally will no longer be driving the iconic muscle car in 2019. Ford will use the name 'Musta,Mustang Sally will no longer be driving the iconic muscle car in 2019. Ford will use the name 'Mustang' for their n… https://t.co/tQQFgeNtTY,,,positive,TwitterFinancialNews,,,,2
Can the gains continue when the S&P 500 returned 33% in 2019 and 256% for the decade? https://t.co/T,Can the gains continue when the S&P 500 returned 33% in 2019 and 256% for the decade? https://t.co/T5JK9oUdp4,,,positive,TwitterFinancialNews,,,,2
"Before you sign up for Disney+, this calculator adds up the ‘true’ cost of your streaming services h","Before you sign up for Disney+, this calculator adds up the ‘true’ cost of your streaming services https://t.co/2A7dKqULIK",,,positive,TwitterFinancialNews,,,,2
"Highlight: “Unfortunately, I think it’s going to be an okay Black Friday,"" @UBS Retail Analyst Jay S","Highlight: “Unfortunately, I think it’s going to be an okay Black Friday,"" @UBS Retail Analyst Jay Sole says. “The… https://t.co/nXZ1V1wOLr",,,positive,TwitterFinancialNews,,,,2
ECB bought record debt volumes last week in crisis fight #economy #MarketScreener https://t.co/08TD4,ECB bought record debt volumes last week in crisis fight #economy #MarketScreener https://t.co/08TD4PqNna https://t.co/5ct4SutY3Q,,,positive,TwitterFinancialNews,,,,2
"Among Largest US Markets, Most Demand Is Still Met By Illicit Supplies","Among Largest US Markets, Most Demand Is Still Met By Illicit Supplies",,,positive,TwitterFinancialNews,,,,2
Klabin reports Q4 results,Klabin reports Q4 results,,,positive,TwitterFinancialNews,,,,2
CF Industries stock price target raised to $56 vs. $52 at BofA Merrill Lynch,CF Industries stock price target raised to $56 vs. $52 at BofA Merrill Lynch,,,neutral,TwitterFinancialNews,,,,1
Costco quarterly revenue misses estimates on weak e-commerce growth,Costco quarterly revenue misses estimates on weak e-commerce growth,,,negative,TwitterFinancialNews,,,,0
Ramelius Resources to scoop up Spectrum Metals,Ramelius Resources to scoop up Spectrum Metals,,,positive,TwitterFinancialNews,,,,2
Trump Wins Suit Over Records of Meetings With Foreign Leaders,Trump Wins Suit Over Records of Meetings With Foreign Leaders,,,positive,TwitterFinancialNews,,,,2
What’s missing from your Thanksgiving table? A cranberry-flavored beer https://t.co/v3GsPOvrXc,What’s missing from your Thanksgiving table? A cranberry-flavored beer https://t.co/v3GsPOvrXc,,,positive,TwitterFinancialNews,,,,2
"Medical Properties Trust, Inc. Completes 2019 With Record $4.5 Billion in Acquisitions for 64% Growt","Medical Properties Trust, Inc. Completes 2019 With Record $4.5 Billion in Acquisitions for 64% Growth Rate and Delivers Market-Leading Shareholder Returns",,,neutral,TwitterFinancialNews,,,,1
$PREKF - Prairiesky Royalty reports Q4 results https://t.co/Bs0O5QMHo9,$PREKF - Prairiesky Royalty reports Q4 results https://t.co/Bs0O5QMHo9,,,positive,TwitterFinancialNews,,,,2
Amazon's market value tops $1 trillion following the company's strong earnings report  https://t.co/,Amazon's market value tops $1 trillion following the company's strong earnings report  https://t.co/AhgLGqh4nl,,,neutral,TwitterFinancialNews,,,,1
Nasdaq hits new high https://t.co/psOTjgfYkw,Nasdaq hits new high https://t.co/psOTjgfYkw,,,neutral,TwitterFinancialNews,,,,1
"Roughed-up telecom bounced yesterday, but JPMorgan almost no equity value","Roughed-up telecom bounced yesterday, but JPMorgan almost no equity value",,,positive,TwitterFinancialNews,,,,2
Fresh curbs on insurance commissions likely as expense breaches mount in FY25,"Less than two years after IRDAI scrapped product-wisecommission caps, regulators warn rising distribution costs are inflating premiums. RBI’s Financial Stability Report too echoes concerns. A council-level committee is reviewing compensation norms as breaches surge, sparking debate on reinstating ceilings. In FY25, several life and non-life insurers exceeded expense limits, seekingregulatory forbearanceamid mounting scrutiny.“A committee has been formed to review distribution compensation in the insurance industry amid concerns that commissions have surged sharply since the removal of caps, with discussions underway on whether ceilings should be brought back,” said a source close to the development. “No decision has been taken yet, but the debate has intensified after commission payouts in the sector rose in FY25.”Under the IRDAI (Expenses of Management, including Commission, of Insurers) Regulations, 2024, insurers are required to operate within expense caps linked to product structure, premium-paying term and the duration of business. In FY25, many insurance companies breached the limit. In the life insurance segment, only 17 of the 25 insurers stayed within the prescribed limits, while eight exceeded the thresholds on an overall basis across participating, non-participating and linked products.Industry executives say the discussion is not about reverting to the earlier regime, but about designing a new framework. They say that going back to product-wise commission caps would be a step backward, they argue, given changes in product design, persistency norms and distribution economics.Executives say data shows a positive correlation between high first-year commissions and mis-selling complaints in the first policy year. While insurers believe that reasonable commissions are necessary to improve insurance penetration, they also say that overpaying distributors encourages aggressive sales practices, benefiting intermediaries while policyholders and insurers bear the",2026-01-22,https://economictimes.indiatimes.com/markets/stocks/news/fresh-curbs-on-insurance-commissions-likely-as-expense-breaches-mount-in-fy25/articleshow/126363554.cms,neutral,economictimes,,,,1
$R - Ryder enhances its liquidity position with $400M public bond offering https://t.co/Pr8ZM0umo6,$R - Ryder enhances its liquidity position with $400M public bond offering https://t.co/Pr8ZM0umo6,,,positive,TwitterFinancialNews,,,,2
$TRGP rising late w/ another 800 Jan $37 calls trading,$TRGP rising late w/ another 800 Jan $37 calls trading,,,neutral,TwitterFinancialNews,,,,1
$OCUL - Ocular Therapeutix (OCUL) Presents At Jefferies Global Healthcare Conference - Slideshow. Si,$OCUL - Ocular Therapeutix (OCUL) Presents At Jefferies Global Healthcare Conference - Slideshow. Sign up for updat… https://t.co/7etAotM3V4,,,positive,TwitterFinancialNews,,,,2
Chinese Media Stunner: China Will Be The Next Country To Cut Rates To Zero https://t.co/MQl6OREX0H,Chinese Media Stunner: China Will Be The Next Country To Cut Rates To Zero https://t.co/MQl6OREX0H,,,positive,TwitterFinancialNews,,,,2
Only one major cryptocurrency has outperformed industry bellwether Bitcoin this year—and it's one yo,Only one major cryptocurrency has outperformed industry bellwether Bitcoin this year—and it's one you might not exp… https://t.co/CgjP8xeiX2,,,positive,TwitterFinancialNews,,,,2
"AEP seeking wind, solar energy in PJM","AEP seeking wind, solar energy in PJM",,,positive,TwitterFinancialNews,,,,2
"Get LIVE #market #analysis, exclusive #investingideas, #earnings coverage and more. Take a #FreeTria","Get LIVE #market #analysis, exclusive #investingideas, #earnings coverage and more. Take a #FreeTrial of Briefing I… https://t.co/wwze4v8e0y",,,positive,TwitterFinancialNews,,,,2
$PDSB nice to see some buyers here,$PDSB nice to see some buyers here,,,neutral,TwitterFinancialNews,,,,1
"Nelnet, Inc. (NNI): Are Hedge Funds Right About This Stock?","Nelnet, Inc. (NNI): Are Hedge Funds Right About This Stock?",,,positive,TwitterFinancialNews,,,,2
"Boasting A 24% Return On Equity, Is Parker-Hannifin Corporation (NYSE:PH) A Top Quality Stock?","Boasting A 24% Return On Equity, Is Parker-Hannifin Corporation (NYSE:PH) A Top Quality Stock?",,,positive,TwitterFinancialNews,,,,2
Pizza Hut's Struggling Turnaround Weighs on Yum Brands Results,Pizza Hut's Struggling Turnaround Weighs on Yum Brands Results,,,negative,TwitterFinancialNews,,,,0
Metal stocks surge up to 18% in 2026: Top 6 gainers powering the rally. How many in your portfolio?,"Riding a powerful mix of global and domestic tailwinds, the Nifty Metal index has emerged as the joint-best performer so far in calendar year 2026, climbing 4.5%. Record-high silver prices, tightening copper supply chains, India’s safeguard duty and a renewed capex push have lifted investor appetite for metal stocks. Here are the six stocks that have driven the rally this year. Shares of the company have risen 18% to become the best performer on the Nifty Metal index. Aluminium prices in global markets are trading at the highest level in over three years, with prices on the LME crossing $3,100 per tonne for the first time since 2022 earlier this month. The Anil Agarwal-led company has risen 12% in 2026 so far. According to Nuvama Institutional Equities, which has a target price of Rs 806, Vedanta is nearing the completion of regulatory approvals required for its demerger. Strong commodity prices, cost optimisation, and volume growth are expected to reinforce the company’s earlier investment thesis. One of India’s leading copper producers has seen its share price rally over 10% in 2026 alone. Analysts have pegged the target price at Rs 650 per share, which implies an upside potential of 15% from current market levels. The stock has risen 8% in 2026. Institutional interest has also improved. Foreign Institutional Investors increased their stake in the company from 3.71% to 5.05% during the September 2025 quarter. Goldman Sachs offers a slightly bearish view, as it expects the London Metal Exchange copper price to remain in a range of $10,000 to $11,000. Strong global demand growth from grid and power infrastructure, backed by investment in strategic sectors such as AI and defence, is expected to keep prices from falling below $10,000. The LME copper price is forecast to average $10,710 in the first half of 2026. The stock price has risen 7% in 2026 as silver continues to clinch fresh records of $90 per troy ounce. It ranks among the world’s top five silver producers,",2026-01-22,https://economictimes.indiatimes.com/markets/stocks/news/metal-stocks-surge-up-to-18-in-2026-top-6-gainers-powering-the-rally-how-many-in-your-portfolio/slideshow/126541398.cms,neutral,economictimes,,,,1
"Fed Chair Powell: 'no reason' rising wages, job gains can't continue https://t.co/cCUifiy1YG https:/","Fed Chair Powell: 'no reason' rising wages, job gains can't continue https://t.co/cCUifiy1YG https://t.co/pjXZLMl9Jf",,,neutral,TwitterFinancialNews,,,,1
